Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02 00:00:00+00:00,153.94,160.62,160.73,158.33,158.78,22622100.00
2020-01-03 00:00:00+00:00,152.02,158.62,159.95,158.06,158.32,21116200.00
2020-01-06 00:00:00+00:00,152.41,159.03,159.10,156.51,157.08,20813700.00
2020-01-07 00:00:00+00:00,151.02,157.58,159.67,157.32,159.32,21634100.00
2020-01-08 00:00:00+00:00,153.43,160.09,160.80,157.95,158.93,27746500.00
2020-01-09 00:00:00+00:00,155.35,162.09,162.22,161.03,161.84,21385000.00
2020-01-10 00:00:00+00:00,154.63,161.34,163.22,161.18,162.82,20725900.00
2020-01-13 00:00:00+00:00,156.49,163.28,163.31,161.26,161.76,21626500.00
2020-01-14 00:00:00+00:00,155.39,162.13,163.60,161.72,163.39,23477400.00
2020-01-15 00:00:00+00:00,156.39,163.18,163.94,162.57,162.62,21417900.00
2020-01-16 00:00:00+00:00,159.26,166.17,166.24,164.03,164.35,23865400.00
2020-01-17 00:00:00+00:00,160.15,167.10,167.47,165.43,167.42,34371700.00
2020-01-21 00:00:00+00:00,159.57,166.50,168.19,166.43,166.68,29517200.00
2020-01-22 00:00:00+00:00,158.81,165.70,167.49,165.68,167.40,24138800.00
2020-01-23 00:00:00+00:00,159.78,166.72,166.80,165.27,166.19,19680800.00
2020-01-24 00:00:00+00:00,158.17,165.04,167.53,164.45,167.51,24918100.00
2020-01-27 00:00:00+00:00,155.53,162.28,163.38,160.20,161.15,32078100.00
2020-01-28 00:00:00+00:00,158.58,165.46,165.76,163.07,163.78,24899900.00
2020-01-29 00:00:00+00:00,161.05,168.04,168.75,165.69,167.84,34754500.00
2020-01-30 00:00:00+00:00,165.59,172.78,174.05,170.79,174.05,51597500.00
2020-01-31 00:00:00+00:00,163.15,170.23,172.40,169.58,172.21,36142700.00
2020-02-03 00:00:00+00:00,167.13,174.38,174.50,170.40,170.43,30107000.00
2020-02-04 00:00:00+00:00,172.63,180.12,180.64,176.31,177.14,36433300.00
2020-02-05 00:00:00+00:00,172.42,179.90,184.20,178.41,184.03,39186300.00
2020-02-06 00:00:00+00:00,175.99,183.63,183.82,180.06,180.97,27751400.00
2020-02-07 00:00:00+00:00,176.24,183.89,185.63,182.48,182.85,33529100.00
2020-02-10 00:00:00+00:00,180.85,188.70,188.84,183.25,183.58,35844300.00
2020-02-11 00:00:00+00:00,176.77,184.44,190.70,183.50,190.65,53159900.00
2020-02-12 00:00:00+00:00,177.03,184.71,185.85,181.85,185.58,47062900.00
2020-02-13 00:00:00+00:00,176.07,183.71,186.23,182.87,183.08,35295800.00
2020-02-14 00:00:00+00:00,177.64,185.35,185.41,182.65,183.25,23149500.00
2020-02-18 00:00:00+00:00,179.44,187.23,187.70,185.50,185.61,27792200.00
2020-02-19 00:00:00+00:00,179.98,187.28,188.18,186.47,188.06,29997500.00
2020-02-20 00:00:00+00:00,177.23,184.42,187.25,181.10,186.95,36862400.00
2020-02-21 00:00:00+00:00,171.63,178.59,183.50,177.25,183.17,48572600.00
2020-02-24 00:00:00+00:00,164.23,170.89,174.55,163.23,167.77,68311100.00
2020-02-25 00:00:00+00:00,161.52,168.07,174.84,167.65,174.20,68073300.00
2020-02-26 00:00:00+00:00,163.54,170.17,173.26,168.21,169.71,56206100.00
2020-02-27 00:00:00+00:00,152.01,158.18,167.03,157.98,163.32,93174900.00
2020-02-28 00:00:00+00:00,155.69,162.01,163.71,152.00,152.41,97012700.00
2020-03-02 00:00:00+00:00,166.05,172.79,172.92,162.31,165.31,71030800.00
2020-03-03 00:00:00+00:00,158.10,164.51,175.00,162.26,173.80,71677000.00
2020-03-04 00:00:00+00:00,163.90,170.55,170.70,165.62,168.49,49814400.00
2020-03-05 00:00:00+00:00,159.79,166.27,170.87,165.69,166.05,47817300.00
2020-03-06 00:00:00+00:00,155.27,161.57,163.11,156.00,162.61,72821100.00
2020-03-09 00:00:00+00:00,144.75,150.62,157.75,150.00,151.00,70419300.00
2020-03-10 00:00:00+00:00,154.65,160.92,161.03,152.58,158.16,65354400.00
2020-03-11 00:00:00+00:00,147.64,153.63,157.70,151.15,157.13,56371600.00
2020-03-12 00:00:00+00:00,133.64,139.06,153.47,138.58,145.30,93226400.00
2020-03-13 00:00:00+00:00,152.64,158.83,161.91,140.73,147.50,92727400.00
2020-03-16 00:00:00+00:00,130.14,135.42,149.35,135.00,140.00,87905900.00
2020-03-17 00:00:00+00:00,140.86,146.57,147.50,135.00,140.00,81059800.00
2020-03-18 00:00:00+00:00,134.93,140.40,146.00,135.02,138.00,81593200.00
2020-03-19 00:00:00+00:00,137.15,142.71,150.15,139.00,142.77,85922700.00
2020-03-20 00:00:00+00:00,132.00,137.35,147.10,135.86,146.00,84866200.00
2020-03-23 00:00:00+00:00,130.68,135.98,140.57,132.52,137.01,78975200.00
2020-03-24 00:00:00+00:00,142.56,148.34,149.60,141.27,143.75,82516700.00
2020-03-25 00:00:00+00:00,141.19,146.92,154.33,144.44,148.91,75638200.00
2020-03-26 00:00:00+00:00,150.02,156.11,156.66,148.37,148.40,64568100.00
2020-03-27 00:00:00+00:00,143.86,149.70,154.89,149.20,151.75,57042300.00
2020-03-30 00:00:00+00:00,153.98,160.23,160.60,150.01,152.44,63420300.00
2020-03-31 00:00:00+00:00,151.56,157.71,164.78,156.56,159.40,77927200.00
2020-04-01 00:00:00+00:00,146.18,152.11,157.75,150.82,153.00,57969900.00
2020-04-02 00:00:00+00:00,149.21,155.26,155.48,150.36,151.86,49630700.00
2020-04-03 00:00:00+00:00,147.83,153.83,157.38,152.19,155.10,41243300.00
2020-04-06 00:00:00+00:00,158.83,165.27,166.50,157.58,160.32,67111700.00
2020-04-07 00:00:00+00:00,157.12,163.49,170.00,163.26,169.59,62769000.00
2020-04-08 00:00:00+00:00,158.69,165.13,166.67,163.50,165.67,48318200.00
2020-04-09 00:00:00+00:00,158.70,165.14,167.37,163.33,166.36,51385100.00
2020-04-13 00:00:00+00:00,159.06,165.51,165.57,162.30,164.35,41905300.00
2020-04-14 00:00:00+00:00,166.93,173.70,173.75,168.00,169.00,52874300.00
2020-04-15 00:00:00+00:00,165.18,171.88,173.57,169.24,171.20,40940800.00
2020-04-16 00:00:00+00:00,170.14,177.04,177.28,172.90,174.30,50479600.00
2020-04-17 00:00:00+00:00,171.64,178.60,180.00,175.87,179.50,52765600.00
2020-04-20 00:00:00+00:00,168.24,175.06,178.75,174.99,176.63,36669600.00
2020-04-21 00:00:00+00:00,161.28,167.82,173.67,166.11,173.50,56203700.00
2020-04-22 00:00:00+00:00,166.76,173.52,174.00,170.82,171.39,34620200.00
2020-04-23 00:00:00+00:00,164.74,171.42,175.06,170.91,174.11,32790800.00
2020-04-24 00:00:00+00:00,167.75,174.55,174.56,170.71,172.06,34277600.00
2020-04-27 00:00:00+00:00,167.27,174.05,176.90,173.30,176.59,33194400.00
2020-04-28 00:00:00+00:00,163.19,169.81,175.67,169.39,175.59,34392700.00
2020-04-29 00:00:00+00:00,170.51,177.43,177.68,171.88,173.22,51286600.00
2020-04-30 00:00:00+00:00,172.22,179.21,180.40,176.23,180.00,53875900.00
2020-05-01 00:00:00+00:00,167.76,174.57,178.64,174.01,175.80,39370500.00
2020-05-04 00:00:00+00:00,171.87,178.84,179.00,173.80,174.49,30372900.00
2020-05-05 00:00:00+00:00,173.71,180.76,183.65,179.90,180.62,36839200.00
2020-05-06 00:00:00+00:00,175.42,182.54,184.20,181.63,182.08,32139300.00
2020-05-07 00:00:00+00:00,176.44,183.60,184.55,182.58,184.17,28316000.00
2020-05-08 00:00:00+00:00,177.48,184.68,185.00,183.36,184.98,30877800.00
2020-05-11 00:00:00+00:00,179.46,186.74,187.51,182.85,183.15,30892700.00
2020-05-12 00:00:00+00:00,175.40,182.51,187.04,182.30,186.80,32038200.00
2020-05-13 00:00:00+00:00,172.74,179.75,184.05,176.54,182.55,44711500.00
2020-05-14 00:00:00+00:00,173.49,180.53,180.69,175.68,177.54,41873900.00
2020-05-15 00:00:00+00:00,176.02,183.16,187.06,177.00,179.06,46610400.00
2020-05-18 00:00:00+00:00,177.70,184.91,186.20,183.96,185.75,35264500.00
2020-05-19 00:00:00+00:00,176.47,183.63,186.60,183.49,185.03,26799100.00
2020-05-20 00:00:00+00:00,178.92,185.66,185.85,183.94,184.81,31261300.00
2020-05-21 00:00:00+00:00,176.77,183.43,186.67,183.29,185.40,29119500.00
2020-05-22 00:00:00+00:00,176.85,183.51,184.46,182.54,183.19,20826900.00
2020-05-26 00:00:00+00:00,174.98,181.57,186.50,181.10,186.34,36073600.00
2020-05-27 00:00:00+00:00,175.21,181.81,181.99,176.60,180.20,39517100.00
2020-05-28 00:00:00+00:00,174.81,181.40,184.15,180.38,180.74,33810200.00
2020-05-29 00:00:00+00:00,176.60,183.25,184.27,180.41,182.73,42130400.00
2020-06-01 00:00:00+00:00,176.19,182.83,183.00,181.46,182.54,22622400.00
2020-06-02 00:00:00+00:00,178.20,184.91,185.00,181.35,184.25,30794600.00
2020-06-03 00:00:00+00:00,178.63,185.36,185.94,183.58,184.82,27311000.00
2020-06-04 00:00:00+00:00,176.28,182.92,185.84,182.30,184.30,28761800.00
2020-06-05 00:00:00+00:00,180.40,187.20,187.73,182.01,182.62,39893600.00
2020-06-08 00:00:00+00:00,181.52,188.36,188.55,184.44,185.94,33211600.00
2020-06-09 00:00:00+00:00,182.91,189.80,190.70,187.26,188.00,29783900.00
2020-06-10 00:00:00+00:00,189.69,196.84,198.52,191.01,191.13,43872300.00
2020-06-11 00:00:00+00:00,179.51,186.27,195.76,186.07,193.13,52854700.00
2020-06-12 00:00:00+00:00,180.92,187.74,191.72,185.18,190.54,43373600.00
2020-06-15 00:00:00+00:00,182.08,188.94,190.82,184.01,184.58,32770200.00
2020-06-16 00:00:00+00:00,186.54,193.57,195.58,191.46,192.89,42556700.00
2020-06-17 00:00:00+00:00,187.19,194.24,196.32,193.69,195.03,25687800.00
2020-06-18 00:00:00+00:00,189.19,196.32,196.49,194.00,194.00,23061600.00
2020-06-19 00:00:00+00:00,188.06,195.15,199.29,194.37,198.59,44441100.00
2020-06-22 00:00:00+00:00,193.29,200.57,200.76,195.23,195.79,32818900.00
2020-06-23 00:00:00+00:00,194.58,201.91,203.95,201.43,202.09,30917400.00
2020-06-24 00:00:00+00:00,190.66,197.84,203.25,196.56,201.60,36740600.00
2020-06-25 00:00:00+00:00,193.07,200.34,200.61,195.47,197.80,27803900.00
2020-06-26 00:00:00+00:00,189.20,196.33,199.89,194.88,199.73,54675800.00
2020-06-29 00:00:00+00:00,191.24,198.44,198.53,193.55,195.78,26701600.00
2020-06-30 00:00:00+00:00,196.12,203.51,204.40,197.74,197.88,34310300.00
2020-07-01 00:00:00+00:00,197.27,204.70,206.35,201.77,203.14,32061200.00
2020-07-02 00:00:00+00:00,198.77,206.26,208.02,205.00,205.68,29315800.00
2020-07-06 00:00:00+00:00,203.05,210.70,211.13,208.09,208.83,31897600.00
2020-07-07 00:00:00+00:00,200.69,208.25,214.67,207.99,210.45,33600700.00
2020-07-08 00:00:00+00:00,205.10,212.83,213.26,208.69,210.07,33600000.00
2020-07-09 00:00:00+00:00,206.54,214.32,216.38,211.47,216.33,33121700.00
2020-07-10 00:00:00+00:00,205.91,213.67,214.08,211.08,213.62,26177600.00
2020-07-13 00:00:00+00:00,199.55,207.07,215.80,206.50,214.48,38135600.00
2020-07-14 00:00:00+00:00,200.79,208.35,208.85,202.03,206.13,37591800.00
2020-07-15 00:00:00+00:00,200.49,208.04,211.33,205.03,209.56,32179400.00
2020-07-16 00:00:00+00:00,196.52,203.92,205.70,202.31,205.40,29940700.00
2020-07-17 00:00:00+00:00,195.51,202.88,205.04,201.39,204.47,31635300.00
2020-07-20 00:00:00+00:00,203.92,211.60,212.30,203.01,205.00,36884800.00
2020-07-21 00:00:00+00:00,201.17,208.75,213.94,208.03,213.66,37990400.00
2020-07-22 00:00:00+00:00,204.06,211.75,212.30,208.39,209.20,49605700.00
2020-07-23 00:00:00+00:00,195.19,202.54,210.92,202.15,207.19,67457000.00
2020-07-24 00:00:00+00:00,193.99,201.30,202.86,197.51,200.42,39827000.00
2020-07-27 00:00:00+00:00,196.45,203.85,203.97,200.86,201.47,30160900.00
2020-07-28 00:00:00+00:00,194.69,202.02,204.70,201.74,203.61,23251400.00
2020-07-29 00:00:00+00:00,196.65,204.06,204.65,202.01,202.50,19632600.00
2020-07-30 00:00:00+00:00,196.50,203.90,204.46,199.57,201.00,25079600.00
2020-07-31 00:00:00+00:00,197.57,205.01,205.10,199.01,204.40,51044000.00
2020-08-03 00:00:00+00:00,208.68,216.54,217.64,210.44,211.52,78983000.00
2020-08-04 00:00:00+00:00,205.55,213.29,214.77,210.31,214.17,49280100.00
2020-08-05 00:00:00+00:00,205.21,212.94,215.00,211.57,214.90,28806400.00
2020-08-06 00:00:00+00:00,208.50,216.35,216.37,211.55,212.34,32656800.00
2020-08-07 00:00:00+00:00,204.77,212.48,215.70,210.93,214.85,27820400.00
2020-08-10 00:00:00+00:00,200.69,208.25,211.88,206.35,211.67,36716500.00
2020-08-11 00:00:00+00:00,196.00,203.38,207.65,203.14,207.16,36446500.00
2020-08-12 00:00:00+00:00,201.60,209.19,210.28,204.75,205.29,28013100.00
2020-08-13 00:00:00+00:00,201.12,208.70,211.35,208.15,209.44,22588900.00
2020-08-14 00:00:00+00:00,201.32,208.90,209.59,207.51,208.76,17958900.00
2020-08-17 00:00:00+00:00,202.65,210.28,211.19,208.92,209.60,20184800.00
2020-08-18 00:00:00+00:00,203.81,211.49,212.36,209.21,210.53,21336200.00
2020-08-19 00:00:00+00:00,202.58,209.70,212.10,209.25,211.49,27627600.00
2020-08-20 00:00:00+00:00,207.29,214.58,215.00,208.91,209.54,26981500.00
2020-08-21 00:00:00+00:00,205.78,213.02,216.25,212.85,213.86,36249300.00
2020-08-24 00:00:00+00:00,206.43,213.69,215.52,212.43,214.79,25460100.00
2020-08-25 00:00:00+00:00,209.12,216.47,216.61,213.10,213.10,23043700.00
2020-08-26 00:00:00+00:00,213.64,221.15,222.09,217.36,217.88,39600800.00
2020-08-27 00:00:00+00:00,218.88,226.58,231.15,219.40,222.89,57602200.00
2020-08-28 00:00:00+00:00,221.13,228.91,230.64,226.58,228.18,26292900.00
2020-08-31 00:00:00+00:00,217.87,225.53,228.70,224.31,227.00,28774200.00
2020-09-01 00:00:00+00:00,219.55,227.27,227.45,224.43,225.51,25725500.00
2020-09-02 00:00:00+00:00,223.78,231.65,232.86,227.35,227.97,34080800.00
2020-09-03 00:00:00+00:00,209.92,217.30,229.31,214.96,229.27,58400300.00
2020-09-04 00:00:00+00:00,206.97,214.25,218.36,205.19,215.10,59664100.00
2020-09-08 00:00:00+00:00,195.77,202.66,210.03,202.20,206.50,52924300.00
2020-09-09 00:00:00+00:00,204.11,211.29,214.84,206.70,207.60,45679000.00
2020-09-10 00:00:00+00:00,198.39,205.37,214.74,204.11,213.40,35461500.00
2020-09-11 00:00:00+00:00,197.10,204.03,208.63,201.24,207.20,33620100.00
2020-09-14 00:00:00+00:00,198.43,205.41,209.20,204.03,204.24,30375800.00
2020-09-15 00:00:00+00:00,201.69,208.78,209.78,206.93,208.42,21823900.00
2020-09-16 00:00:00+00:00,198.08,205.05,210.65,204.64,210.62,26328100.00
2020-09-17 00:00:00+00:00,196.02,202.91,204.33,199.96,200.05,34011300.00
2020-09-18 00:00:00+00:00,193.58,200.39,203.65,196.25,202.80,55225300.00
2020-09-21 00:00:00+00:00,195.66,202.54,202.71,196.38,197.19,39839700.00
2020-09-22 00:00:00+00:00,200.37,207.42,208.10,202.08,205.06,33517100.00
2020-09-23 00:00:00+00:00,193.77,200.59,208.10,200.03,207.90,30803800.00
2020-09-24 00:00:00+00:00,196.29,203.19,205.57,199.20,199.85,31202500.00
2020-09-25 00:00:00+00:00,200.76,207.82,209.04,202.54,203.55,29437300.00
2020-09-28 00:00:00+00:00,202.32,209.44,212.57,208.06,210.88,32004900.00
2020-09-29 00:00:00+00:00,200.22,207.26,210.07,206.81,209.35,24221900.00
2020-09-30 00:00:00+00:00,203.18,210.33,211.98,206.54,207.73,33829100.00
2020-10-01 00:00:00+00:00,205.24,212.46,213.99,211.32,213.49,27158400.00
2020-10-02 00:00:00+00:00,199.18,206.19,210.99,205.54,208.00,33154800.00
2020-10-05 00:00:00+00:00,203.23,210.38,210.41,206.98,207.22,21331600.00
2020-10-06 00:00:00+00:00,198.91,205.91,210.18,204.82,208.82,28554300.00
2020-10-07 00:00:00+00:00,202.70,209.83,210.11,206.72,207.06,25681100.00
2020-10-08 00:00:00+00:00,203.43,210.58,211.19,208.32,210.51,19925800.00
2020-10-09 00:00:00+00:00,208.48,215.81,215.86,211.23,211.23,26458000.00
2020-10-12 00:00:00+00:00,213.88,221.40,223.86,216.81,218.79,40461400.00
2020-10-13 00:00:00+00:00,215.29,222.86,225.21,220.43,222.72,28950800.00
2020-10-14 00:00:00+00:00,213.36,220.86,224.22,219.13,223.00,23421700.00
2020-10-15 00:00:00+00:00,212.20,219.66,220.36,216.01,217.10,22733100.00
2020-10-16 00:00:00+00:00,212.20,219.66,222.29,219.32,220.15,26057900.00
2020-10-19 00:00:00+00:00,206.94,214.22,222.30,213.72,220.42,27625800.00
2020-10-20 00:00:00+00:00,207.36,214.65,217.37,213.09,215.80,22753500.00
2020-10-21 00:00:00+00:00,207.50,214.80,216.92,213.12,213.12,22724900.00
2020-10-22 00:00:00+00:00,207.59,214.89,216.06,211.70,213.93,22351500.00
2020-10-23 00:00:00+00:00,208.88,216.23,216.28,213.16,215.03,18879600.00
2020-10-26 00:00:00+00:00,202.94,210.08,216.34,208.10,213.85,37111600.00
2020-10-27 00:00:00+00:00,206.00,213.25,214.67,210.33,211.59,36700300.00
2020-10-28 00:00:00+00:00,195.79,202.68,208.84,202.10,207.67,51195600.00
2020-10-29 00:00:00+00:00,197.76,204.72,207.36,203.37,204.07,31432600.00
2020-10-30 00:00:00+00:00,195.59,202.47,204.29,199.62,203.50,36953700.00
2020-11-02 00:00:00+00:00,195.46,202.33,205.28,200.12,204.29,30842200.00
2020-11-03 00:00:00+00:00,199.42,206.43,208.12,203.12,203.89,27512000.00
2020-11-04 00:00:00+00:00,209.04,216.39,218.32,212.42,214.02,42311800.00
2020-11-05 00:00:00+00:00,215.70,223.29,224.12,221.15,222.04,36080100.00
2020-11-06 00:00:00+00:00,216.12,223.72,224.36,218.03,222.26,25231900.00
2020-11-09 00:00:00+00:00,210.97,218.39,228.12,217.88,224.44,44395000.00
2020-11-10 00:00:00+00:00,203.84,211.01,216.50,209.72,214.50,44045100.00
2020-11-11 00:00:00+00:00,209.19,216.55,218.04,212.20,212.39,29440800.00
2020-11-12 00:00:00+00:00,208.12,215.44,219.11,214.46,217.21,21593900.00
2020-11-13 00:00:00+00:00,209.15,216.51,217.42,214.16,216.36,18621100.00
2020-11-16 00:00:00+00:00,209.85,217.23,217.74,214.52,214.87,24953300.00
2020-11-17 00:00:00+00:00,207.17,214.46,217.68,214.08,216.10,24154100.00
2020-11-18 00:00:00+00:00,204.44,211.08,215.17,210.93,213.65,28372800.00
2020-11-19 00:00:00+00:00,205.74,212.42,213.03,209.93,211.38,24792700.00
2020-11-20 00:00:00+00:00,203.77,210.39,213.29,210.00,212.20,22843100.00
2020-11-23 00:00:00+00:00,203.50,210.11,212.29,208.16,210.95,25683500.00
2020-11-24 00:00:00+00:00,207.13,213.86,214.25,208.86,209.59,33979700.00
2020-11-25 00:00:00+00:00,207.14,213.87,215.29,212.46,215.11,21012900.00
2020-11-27 00:00:00+00:00,208.46,215.23,216.27,214.04,214.85,14512200.00
2020-11-30 00:00:00+00:00,207.34,214.07,214.76,210.84,214.10,33064800.00
2020-12-01 00:00:00+00:00,209.41,216.21,217.32,213.35,214.51,30904500.00
2020-12-02 00:00:00+00:00,208.60,215.37,215.47,212.80,214.88,23724500.00
2020-12-03 00:00:00+00:00,207.50,214.24,216.38,213.65,214.61,25120900.00
2020-12-04 00:00:00+00:00,207.62,214.36,215.38,213.18,214.22,24666000.00
2020-12-07 00:00:00+00:00,207.55,214.29,215.54,212.99,214.37,24620000.00
2020-12-08 00:00:00+00:00,209.22,216.01,216.95,212.89,213.97,23284100.00
2020-12-09 00:00:00+00:00,205.14,211.80,215.23,211.21,215.16,32440600.00
2020-12-10 00:00:00+00:00,203.90,210.52,213.08,210.36,211.77,26733300.00
2020-12-11 00:00:00+00:00,206.55,213.26,213.32,209.11,210.05,30979400.00
2020-12-14 00:00:00+00:00,207.46,214.20,216.21,212.88,213.10,28798400.00
2020-12-15 00:00:00+00:00,207.40,214.13,215.42,212.24,215.17,27000600.00
2020-12-16 00:00:00+00:00,212.38,219.28,220.11,214.72,214.75,35023300.00
2020-12-17 00:00:00+00:00,212.52,219.42,220.89,217.92,219.87,32515800.00
2020-12-18 00:00:00+00:00,211.72,218.59,219.69,216.02,218.59,63354900.00
2020-12-21 00:00:00+00:00,215.59,222.59,224.00,217.28,217.55,37181900.00
2020-12-22 00:00:00+00:00,216.90,223.94,225.63,221.85,222.69,22612200.00
2020-12-23 00:00:00+00:00,214.07,221.02,223.56,220.80,223.11,18699600.00
2020-12-24 00:00:00+00:00,215.75,222.75,223.61,221.20,221.42,10550600.00
2020-12-28 00:00:00+00:00,217.89,224.96,226.03,223.02,224.45,17933500.00
2020-12-29 00:00:00+00:00,217.10,224.15,227.18,223.58,226.31,17403200.00
2020-12-30 00:00:00+00:00,214.71,221.68,225.63,221.47,225.23,20272300.00
2020-12-31 00:00:00+00:00,215.43,222.42,223.00,219.68,221.70,20942100.00
2021-01-04 00:00:00+00:00,210.84,217.69,223.00,214.81,222.53,37130100.00
2021-01-05 00:00:00+00:00,211.05,217.90,218.52,215.70,217.26,23823000.00
2021-01-06 00:00:00+00:00,205.58,212.25,216.49,211.94,212.17,35930700.00
2021-01-07 00:00:00+00:00,211.43,218.29,219.34,213.71,214.04,27694500.00
2021-01-08 00:00:00+00:00,212.71,219.62,220.58,217.03,218.68,22956200.00
2021-01-11 00:00:00+00:00,210.65,217.49,218.91,216.73,218.47,23031300.00
2021-01-12 00:00:00+00:00,208.17,214.93,217.10,213.32,216.50,23249300.00
2021-01-13 00:00:00+00:00,209.54,216.34,216.76,213.93,214.02,20087100.00
2021-01-14 00:00:00+00:00,206.32,213.02,217.46,212.74,215.91,29480800.00
2021-01-15 00:00:00+00:00,205.96,212.65,214.51,212.03,213.52,31746500.00
2021-01-19 00:00:00+00:00,209.63,216.44,216.98,212.63,213.75,30480900.00
2021-01-20 00:00:00+00:00,217.29,224.34,225.79,217.29,217.70,37777300.00
2021-01-21 00:00:00+00:00,217.90,224.97,226.30,222.42,224.70,30709400.00
2021-01-22 00:00:00+00:00,218.84,225.95,230.07,225.80,227.08,30172700.00
2021-01-25 00:00:00+00:00,222.31,229.53,229.78,224.22,229.12,33152100.00
2021-01-26 00:00:00+00:00,225.02,232.33,234.18,230.08,231.86,49169600.00
2021-01-27 00:00:00+00:00,225.58,232.90,240.44,230.14,238.00,69870600.00
2021-01-28 00:00:00+00:00,231.42,238.93,242.64,235.09,235.61,49111200.00
2021-01-29 00:00:00+00:00,224.67,231.96,238.02,231.35,235.99,42503100.00
2021-02-01 00:00:00+00:00,232.11,239.65,242.50,232.43,235.06,33314200.00
2021-02-02 00:00:00+00:00,231.98,239.51,242.31,238.69,241.30,25916300.00
2021-02-03 00:00:00+00:00,235.36,243.00,245.09,239.26,239.57,27158100.00
2021-02-04 00:00:00+00:00,234.40,242.01,243.24,240.37,242.66,25296100.00
2021-02-05 00:00:00+00:00,234.58,242.20,243.28,240.42,242.23,18054800.00
2021-02-08 00:00:00+00:00,234.85,242.47,243.68,240.81,243.15,22211900.00
2021-02-09 00:00:00+00:00,236.10,243.77,244.76,241.38,241.87,23565000.00
2021-02-10 00:00:00+00:00,235.18,242.82,245.92,240.89,245.00,22186700.00
2021-02-11 00:00:00+00:00,236.80,244.49,245.15,242.15,244.78,15751100.00
2021-02-12 00:00:00+00:00,237.29,244.99,245.30,242.73,243.93,16561100.00
2021-02-16 00:00:00+00:00,236.04,243.70,246.13,242.92,245.03,26728500.00
2021-02-17 00:00:00+00:00,237.07,244.20,244.31,240.94,241.32,21653500.00
2021-02-18 00:00:00+00:00,236.67,243.79,243.93,240.86,241.80,16925600.00
2021-02-19 00:00:00+00:00,233.93,240.97,243.86,240.18,243.75,25262600.00
2021-02-22 00:00:00+00:00,227.66,234.51,237.93,232.40,237.42,36446900.00
2021-02-23 00:00:00+00:00,226.45,233.27,234.83,228.73,230.33,30228700.00
2021-02-24 00:00:00+00:00,227.70,234.55,235.20,229.00,230.01,26339700.00
2021-02-25 00:00:00+00:00,222.30,228.99,234.59,227.88,232.08,39542200.00
2021-02-26 00:00:00+00:00,225.59,232.38,235.37,229.54,231.53,37819200.00
2021-03-01 00:00:00+00:00,230.02,236.94,237.47,233.15,235.90,25324000.00
