Date,Adj Close,Close,High,Low,Open,Volume
2020-01-24 00:00:00+00:00,77.15,79.58,80.83,79.38,80.06,146537600.00
2020-01-27 00:00:00+00:00,74.88,77.24,77.94,76.22,77.51,161940000.00
2020-01-28 00:00:00+00:00,77.00,79.42,79.60,78.05,78.15,162234000.00
2020-01-29 00:00:00+00:00,78.61,81.08,81.96,80.35,81.11,216229200.00
2020-01-30 00:00:00+00:00,78.50,80.97,81.02,79.69,80.14,126743200.00
2020-01-31 00:00:00+00:00,75.02,77.38,80.67,77.07,80.23,199588400.00
2020-02-03 00:00:00+00:00,74.81,77.17,78.37,75.56,76.07,173788400.00
2020-02-04 00:00:00+00:00,77.28,79.71,79.91,78.41,78.83,136616400.00
2020-02-05 00:00:00+00:00,77.91,80.36,81.19,79.74,80.88,118826800.00
2020-02-06 00:00:00+00:00,78.82,81.30,81.31,80.07,80.64,105425600.00
2020-02-07 00:00:00+00:00,77.75,80.01,80.85,79.50,80.59,117684000.00
2020-02-10 00:00:00+00:00,78.12,80.39,80.39,78.46,78.54,109348800.00
2020-02-11 00:00:00+00:00,77.65,79.90,80.97,79.68,80.90,94323200.00
2020-02-12 00:00:00+00:00,79.49,81.80,81.81,80.37,80.37,113730400.00
2020-02-13 00:00:00+00:00,78.93,81.22,81.56,80.84,81.05,94747600.00
2020-02-14 00:00:00+00:00,78.95,81.24,81.50,80.71,81.18,80113600.00
2020-02-18 00:00:00+00:00,77.50,79.75,79.94,78.65,78.84,152531200.00
2020-02-19 00:00:00+00:00,78.62,80.90,81.14,80.00,80.00,93984000.00
2020-02-20 00:00:00+00:00,77.82,80.07,81.16,79.55,80.66,100566000.00
2020-02-21 00:00:00+00:00,76.05,78.26,80.11,77.63,79.65,129554000.00
2020-02-24 00:00:00+00:00,72.44,74.54,76.04,72.31,74.32,222195200.00
2020-02-25 00:00:00+00:00,69.99,72.02,75.63,71.53,75.24,230673600.00
2020-02-26 00:00:00+00:00,71.10,73.16,74.47,71.63,71.63,198054800.00
2020-02-27 00:00:00+00:00,66.45,68.38,71.50,68.24,70.28,320605600.00
2020-02-28 00:00:00+00:00,66.41,68.34,69.60,64.09,64.32,426510000.00
2020-03-02 00:00:00+00:00,72.59,74.70,75.36,69.43,70.57,341397200.00
2020-03-03 00:00:00+00:00,70.29,72.33,76.00,71.45,75.92,319475600.00
2020-03-04 00:00:00+00:00,73.55,75.68,75.85,73.28,74.11,219178400.00
2020-03-05 00:00:00+00:00,71.16,73.23,74.89,72.85,73.88,187572800.00
2020-03-06 00:00:00+00:00,70.22,72.26,72.71,70.31,70.50,226176800.00
2020-03-09 00:00:00+00:00,64.66,66.54,69.52,65.75,65.94,286744800.00
2020-03-10 00:00:00+00:00,69.32,71.33,71.61,67.34,69.29,285290000.00
2020-03-11 00:00:00+00:00,66.91,68.86,70.31,67.96,69.35,255598800.00
2020-03-12 00:00:00+00:00,60.31,62.06,67.50,62.00,63.99,418474000.00
2020-03-13 00:00:00+00:00,67.53,69.49,69.98,63.24,66.22,370732000.00
2020-03-16 00:00:00+00:00,58.84,60.55,64.77,60.00,60.49,322423600.00
2020-03-17 00:00:00+00:00,61.43,63.22,64.40,59.60,61.88,324056000.00
2020-03-18 00:00:00+00:00,59.93,61.67,62.50,59.28,59.94,300233600.00
2020-03-19 00:00:00+00:00,59.47,61.19,63.21,60.65,61.85,271857200.00
2020-03-20 00:00:00+00:00,55.69,57.31,62.96,57.00,61.79,401693200.00
2020-03-23 00:00:00+00:00,54.51,56.09,57.13,53.15,57.02,336752800.00
2020-03-24 00:00:00+00:00,59.98,61.72,61.92,58.58,59.09,287531200.00
2020-03-25 00:00:00+00:00,59.65,61.38,64.56,61.08,62.69,303602000.00
2020-03-26 00:00:00+00:00,62.79,64.61,64.67,61.59,61.63,252087200.00
2020-03-27 00:00:00+00:00,60.19,61.94,63.97,61.76,63.19,204216800.00
2020-03-30 00:00:00+00:00,61.91,63.70,63.88,62.35,62.69,167976400.00
2020-03-31 00:00:00+00:00,61.78,63.57,65.62,63.00,63.90,197002000.00
2020-04-01 00:00:00+00:00,58.53,60.23,62.18,59.78,61.63,176218400.00
2020-04-02 00:00:00+00:00,59.50,61.23,61.29,59.22,60.08,165934000.00
2020-04-03 00:00:00+00:00,58.65,60.35,61.42,59.74,60.70,129880000.00
2020-04-06 00:00:00+00:00,63.77,65.62,65.78,62.35,62.72,201820400.00
2020-04-07 00:00:00+00:00,63.03,64.86,67.93,64.75,67.70,202887200.00
2020-04-08 00:00:00+00:00,64.64,66.52,66.84,65.31,65.68,168895200.00
